source	target	interaction	Weight	neighborhood	fusion	cooccurence	coexpression	experiments	experiments_transferred	database	database_transferred	textmining	textmining_transferred	combined_score
EHHADH	ACLY	experiments_transferred	52	0	0	0	42	0	52	0	0	540	124	600
EIF4A1	ACLY	experiments	334	0	0	0	90	292	42	0	0	91	69	412
EIF4A3	ACLY	experiments_transferred	42	0	0	0	105	0	42	0	0	403	69	459
EIF4B	ACLY	experiments_transferred	69	0	0	0	67	0	69	0	0	92	166	300
EIF4H	ACLY	experiments_transferred	69	0	0	0	75	0	69	0	0	0	166	267
EMC1	ACLY	experiments	292	0	0	0	74	292	0	0	0	0	0	316
ENSP00000491651	ACLY	experiments_transferred	59	0	0	0	0	0	59	0	0	56	64	229
ENSP00000492798	ACLY	experiments_transferred	59	0	0	0	0	0	59	0	0	59	64	232
ENSP00000493273	ACLY	experiments_transferred	69	0	0	0	0	0	69	0	0	0	116	198
ENSP00000498408	ACLY	experiments_transferred	75	0	0	0	0	0	75	0	0	0	0	268
EP300	ACLY	experiments	162	0	0	0	60	162	0	0	0	348	0	441
ETFB	ACLY	experiments_transferred	92	0	0	0	49	0	92	0	0	105	137	357
ETFDH	ACLY	experiments_transferred	70	0	0	0	47	0	70	0	0	159	199	341
F5H5P2_HUMAN	ACLY	database_transferred	176	0	0	0	0	0	0	0	176	0	229	383
F5H5T6_HUMAN	ACLY	database_transferred	151	0	0	0	0	0	0	0	151	107	133	300
F8VP50_HUMAN	ACLY	experiments_transferred	271	0	0	0	0	0	53	0	218	0	122	377
FASN	ACLY	experiments_transferred	887	0	0	0	270	0	87	800	0	844	352	994
FBXW7	ACLY	experiments	510	0	0	0	0	510	0	0	0	148	47	567
FGD5	ACLY	experiments	292	0	0	0	0	292	0	0	0	0	55	302
FGGY	ACLY	experiments_transferred	60	0	0	0	0	0	60	0	0	0	131	189
FN1	ACLY	experiments	72	0	0	0	44	72	0	0	0	155	70	209
GCDH	ACLY	experiments_transferred	69	0	0	0	49	0	69	0	0	102	116	255
GCSH	ACLY	experiments_transferred	59	0	0	0	62	0	59	0	0	58	64	248
GK	ACLY	experiments_transferred	60	0	0	0	42	0	60	0	0	348	131	430
GK2	ACLY	experiments_transferred	60	0	0	0	0	0	60	0	0	348	131	429
GK3P	ACLY	experiments_transferred	60	0	0	0	0	0	60	0	0	55	131	173
GK5	ACLY	experiments_transferred	60	0	0	0	0	0	60	0	0	0	131	161
GLUD1	ACLY	database	800	0	0	0	82	0	0	800	0	400	239	912
GLUD2	ACLY	database	800	0	0	0	56	0	0	800	0	163	239	873
GLYR1	ACLY	experiments_transferred	86	0	0	0	75	0	86	0	0	0	138	207
GMPR	ACLY	database_transferred	178	0	0	0	0	0	0	0	178	59	144	326
GMPR2	ACLY	database_transferred	178	0	0	0	49	0	0	0	178	0	144	319
GNPNAT1	ACLY	experiments_transferred	69	0	0	0	47	0	69	0	0	114	56	175
GOT1	ACLY	database	800	0	0	0	60	0	0	800	0	321	155	888
GOT1L1	ACLY	database	800	0	0	0	0	0	0	800	0	0	155	839
GOT2	ACLY	database	800	0	0	0	107	0	0	800	0	419	155	909
GSK3B	ACLY	experiments	165	0	0	0	60	165	0	0	0	292	44	397
GSR	ACLY	experiments_transferred	357	0	0	0	67	0	45	0	312	205	166	633
HADH	ACLY	experiments_transferred	91	0	0	0	61	0	91	0	0	352	232	522
HADHA	ACLY	experiments_transferred	52	0	0	0	60	0	52	0	0	349	124	445
HADHB	ACLY	database	936	0	0	0	49	0	0	800	136	435	164	915
HDAC5	ACLY	experiments	292	0	0	0	0	292	0	0	0	95	54	340
HELLS	ACLY	experiments	292	0	0	0	47	292	0	0	0	82	0	326
HEXIM1	ACLY	experiments	292	0	0	0	44	292	0	0	0	0	0	294
HGS	ACLY	experiments	292	0	0	0	49	292	0	0	0	0	0	297
HIBADH	ACLY	experiments_transferred	86	0	0	0	55	0	86	0	0	138	138	272
HIBCH	ACLY	experiments_transferred	52	0	0	0	68	0	52	0	0	184	124	310
HIPK3	ACLY	experiments_transferred	71	0	0	0	0	0	71	0	0	57	116	157
HMGCL	ACLY	experiments_transferred	869	0	0	0	0	0	69	800	0	293	216	889
HMGCLL1	ACLY	experiments_transferred	869	0	0	0	0	0	69	800	0	151	216	867
HMGCS1	ACLY	database	800	0	0	0	212	0	0	800	0	573	115	935
HMGCS2	ACLY	database	800	0	0	0	0	0	0	800	0	445	115	896
HMGN5	ACLY	experiments	190	0	0	0	42	190	0	0	0	0	0	190
HNRNPA1	ACLY	experiments_transferred	69	0	0	0	67	0	69	0	0	91	70	167
HNRNPA2B1	ACLY	experiments_transferred	69	0	0	0	67	0	69	0	0	167	51	221
HNRNPAB	ACLY	experiments_transferred	69	0	0	0	187	0	69	0	0	0	45	214
HNRNPH1	ACLY	experiments	292	0	0	0	50	292	0	0	0	0	49	304
HNRNPK	ACLY	experiments	214	0	0	0	83	214	0	0	0	118	72	340
HNRNPM	ACLY	experiments_transferred	76	0	0	0	59	0	76	0	0	103	109	212
HPGD	ACLY	experiments_transferred	45	0	0	0	0	0	45	0	0	94	102	187
HSD11B1	ACLY	experiments_transferred	45	0	0	0	0	0	45	0	0	101	102	194
HSD17B13	ACLY	experiments_transferred	45	0	0	0	0	0	45	0	0	106	102	198
HSD17B14	ACLY	experiments_transferred	45	0	0	0	0	0	45	0	0	0	115	152
HSD17B8	ACLY	experiments_transferred	45	0	150	0	0	0	45	0	0	138	102	315
HSD3B7	ACLY	experiments_transferred	67	0	0	0	0	0	67	0	0	91	53	153
HSDL2	ACLY	experiments_transferred	45	0	0	0	49	0	45	0	0	82	124	249
HSP90AA1	ACLY	experiments_transferred	70	0	0	0	63	0	70	0	0	252	166	401
HSP90AB1	ACLY	experiments_transferred	70	0	0	0	87	0	70	0	0	257	166	420
HSPA8	ACLY	experiments	292	0	0	0	78	292	0	0	0	362	115	588
HSPE1	ACLY	experiments_transferred	58	0	0	0	62	0	58	0	0	107	148	291
HTT	ACLY	experiments	228	0	0	0	85	133	95	0	0	81	128	329
HUWE1	ACLY	experiments	292	0	0	0	129	292	0	0	0	55	0	366
IARS1	ACLY	experiments_transferred	68	0	0	0	113	0	68	0	0	294	204	524
IARS2	ACLY	experiments_transferred	57	0	0	0	203	0	57	0	0	0	204	412
IDH3A	ACLY	experiments_transferred	101	0	0	0	67	0	101	0	0	371	203	564
IDH3B	ACLY	experiments_transferred	101	0	0	0	62	0	101	0	0	290	250	535
IDH3G	ACLY	experiments_transferred	101	0	0	0	42	0	101	0	0	289	250	524
IFI16	ACLY	experiments	292	0	0	0	42	292	0	0	0	0	0	292
IL4I1	ACLY	database	800	0	0	0	42	0	0	800	0	97	72	817
IMMT	ACLY	experiments_transferred	92	0	0	0	125	0	92	0	0	129	50	275
IMPDH1	ACLY	database_transferred	178	0	0	0	49	0	0	0	178	410	144	581
IMPDH2	ACLY	database_transferred	178	0	0	0	83	0	0	0	178	433	144	612
INPPL1	ACLY	experiments	192	0	0	0	49	192	0	0	0	55	0	210
INTS2	ACLY	experiments_transferred	86	0	0	0	49	0	86	0	0	0	138	185
IREB2	ACLY	experiments_transferred	489	0	0	0	42	0	95	0	394	130	213	614
IVD	ACLY	experiments_transferred	69	0	0	0	42	0	69	0	0	89	116	239
JUN	ACLY	experiments	131	0	0	0	0	131	0	0	0	244	57	326
K7N7A8_HUMAN	ACLY	experiments_transferred	180	0	0	0	0	0	65	0	115	0	102	192
KAT2B	ACLY	experiments	292	0	0	0	0	292	0	0	0	367	67	545
KATNA1	ACLY	experiments_transferred	60	0	0	0	44	0	60	0	0	0	131	174
KATNAL1	ACLY	experiments_transferred	60	0	0	0	0	0	60	0	0	0	131	172
KATNAL2	ACLY	experiments_transferred	60	0	0	0	42	0	60	0	0	0	158	197
KEAP1	ACLY	experiments_transferred	53	0	0	0	67	0	53	0	0	272	57	312
KIF14	ACLY	experiments	292	0	0	0	62	292	0	0	0	0	0	307
KIF23	ACLY	experiments	292	0	0	0	72	292	0	0	0	0	0	314
KLHL11	ACLY	experiments_transferred	71	0	473	0	49	0	71	0	0	133	67	555
KLHL25	ACLY	experiments	626	0	0	0	0	573	53	0	0	295	103	710
KPNA2	ACLY	experiments	290	0	0	0	85	219	71	0	0	91	0	325
KPNA4	ACLY	experiments	277	0	0	0	50	204	73	0	0	0	0	248
KRAS	ACLY	experiments_transferred	45	0	0	0	42	0	45	0	0	311	0	314
L3MBTL2	ACLY	experiments	219	0	0	0	61	219	0	0	0	0	0	235
LARP7	ACLY	experiments	361	0	0	0	47	292	69	0	0	0	0	316
LDHA	ACLY	experiments_transferred	346	0	0	0	83	0	71	0	275	583	154	814
LDHAL6A	ACLY	experiments_transferred	346	0	0	0	0	0	71	0	275	149	154	603
LDHAL6B	ACLY	experiments_transferred	346	0	0	0	0	0	71	0	275	149	154	603
LDHC	ACLY	experiments_transferred	346	0	0	0	0	0	71	0	275	199	154	626
LGALS9	ACLY	experiments	166	0	0	0	49	166	0	0	0	0	0	172
LIPH	ACLY	database_transferred	179	0	0	0	0	0	0	0	179	0	50	189
LIPI	ACLY	database_transferred	179	0	0	0	0	0	0	0	179	0	50	189
LMBR1L	ACLY	experiments	292	0	0	0	0	292	0	0	0	0	0	292
LRGUK	ACLY	experiments_transferred	71	0	0	0	0	0	71	0	0	57	116	157
LRRK2	ACLY	experiments	510	0	0	0	0	510	0	0	0	0	0	510
LTA4H	ACLY	experiments_transferred	91	0	0	0	67	0	91	0	0	133	64	225
LYPD2	ACLY	experiments_transferred	181	0	0	0	0	0	66	0	115	0	102	192
MAGED2	ACLY	experiments	160	0	0	0	49	160	0	0	0	0	0	167
MAGI3	ACLY	experiments_transferred	95	0	0	0	0	0	95	0	0	0	105	155
MAPK15	ACLY	experiments	164	0	0	0	0	164	0	0	0	60	78	249
MARS1	ACLY	experiments_transferred	53	0	0	0	67	0	53	0	0	0	100	192
MAT2B	ACLY	experiments_transferred	67	0	0	0	44	0	67	0	0	125	62	195
MAX	ACLY	experiments	304	0	0	0	49	304	0	0	0	107	47	361
MCM2	ACLY	experiments	155	0	0	0	83	155	0	0	0	0	0	192
MCM6	ACLY	experiments	152	0	0	0	74	152	0	0	0	63	0	199
MCM7	ACLY	experiments	359	0	0	0	67	292	67	0	0	79	42	357
MDH1B	ACLY	experiments_transferred	346	0	0	0	0	0	71	0	275	137	347	689
MDH2	ACLY	experiments_transferred	1246	0	0	0	81	0	71	900	275	514	298	981
ME1	ACLY	database_transferred	218	0	0	0	44	0	0	0	218	583	204	761
ME2	ACLY	database_transferred	218	0	0	0	87	0	0	0	218	290	204	612
ME3	ACLY	database_transferred	218	0	0	0	0	0	0	0	218	447	204	682
METAP1D	ACLY	database_transferred	180	0	0	0	0	0	0	0	180	0	79	212
MLX	ACLY	database	750	0	0	0	60	0	0	750	0	0	0	754
MLXIPL	ACLY	database	750	0	0	0	0	0	0	750	0	646	80	911
MMUT	ACLY	experiments_transferred	875	0	0	0	42	0	75	800	0	128	102	852
MRPS34	ACLY	experiments_transferred	91	0	0	0	53	0	91	0	0	0	72	226
MRPS7	ACLY	experiments_transferred	63	0	0	0	67	0	63	0	0	0	108	233
MRTFA	ACLY	experiments_transferred	96	0	0	0	0	0	96	0	0	0	133	182
MYC	ACLY	experiments	174	0	0	0	60	174	0	0	0	446	45	534
MYCN	ACLY	experiments	161	0	0	0	0	161	0	0	0	160	52	273
MYLIP	ACLY	experiments_transferred	69	0	0	0	0	0	69	0	0	156	46	184
MYLK	ACLY	experiments	133	0	0	0	42	133	0	0	0	60	50	159
MYLK4	ACLY	experiments	133	0	0	0	0	133	0	0	0	0	80	168
NAA25	ACLY	experiments_transferred	81	0	0	0	49	0	81	0	0	0	116	172
NAA40	ACLY	experiments	166	0	0	0	49	166	0	0	0	79	68	228
NAPRT	ACLY	experiments	214	0	0	0	0	214	0	0	0	79	154	360
NARS1	ACLY	experiments_transferred	62	0	0	0	62	0	62	0	0	55	72	176
NARS2	ACLY	experiments_transferred	62	0	0	0	74	0	62	0	0	0	72	150
NAT10	ACLY	experiments_transferred	69	0	0	0	67	0	69	0	0	97	51	156
NCL	ACLY	experiments	160	0	0	0	62	160	0	0	0	97	81	270
NDUFA3	ACLY	experiments_transferred	91	0	0	0	42	0	91	0	0	137	128	256
NDUFA4	ACLY	experiments_transferred	91	0	0	0	42	0	91	0	0	108	0	155
NDUFA5	ACLY	experiments_transferred	91	0	0	0	0	0	91	0	0	69	121	229
NDUFA8	ACLY	experiments_transferred	91	0	0	0	47	0	91	0	0	78	84	170
NDUFS1	ACLY	experiments_transferred	91	0	0	0	49	0	91	0	0	154	282	689
NDUFS2	ACLY	experiments_transferred	91	0	0	0	56	0	91	0	0	89	312	797
NDUFS3	ACLY	experiments_transferred	91	0	0	0	58	0	91	0	0	80	248	721
NDUFS4	ACLY	experiments_transferred	91	0	0	0	42	0	91	0	0	126	0	195
NDUFS7	ACLY	experiments_transferred	75	0	0	0	0	0	75	0	0	0	0	268
NDUFV1	ACLY	experiments_transferred	91	0	0	0	50	0	91	0	0	91	109	509
NDUFV2	ACLY	experiments_transferred	66	0	0	0	49	0	66	0	0	101	163	660
NIT2	ACLY	database	800	0	0	0	54	0	0	800	0	79	43	824
NME1	ACLY	experiments_transferred	91	0	0	0	95	0	91	0	0	305	72	463
NME1-NME2	ACLY	experiments_transferred	91	0	0	0	67	0	91	0	0	79	72	267
NME2	ACLY	experiments	406	0	0	0	62	315	91	0	0	302	72	601
NME3	ACLY	experiments_transferred	91	0	0	0	0	0	91	0	0	55	72	227
NME4	ACLY	experiments_transferred	91	0	0	0	49	0	91	0	0	167	72	324
NME5	ACLY	experiments_transferred	91	0	0	0	0	0	91	0	0	112	72	274
NME6	ACLY	experiments_transferred	91	0	0	0	42	0	91	0	0	79	72	248
NME7	ACLY	experiments_transferred	91	0	0	0	42	0	91	0	0	131	72	290
NME8	ACLY	experiments_transferred	91	0	0	0	0	0	91	0	0	0	91	233
NNT	ACLY	experiments_transferred	180	0	0	0	62	0	65	0	115	545	102	625
NR2C2	ACLY	experiments	292	0	0	0	49	292	0	0	0	81	52	334
NRAS	ACLY	experiments_transferred	45	0	0	0	138	0	45	0	0	125	0	216
NSDHL	ACLY	experiments_transferred	67	0	0	0	127	0	67	0	0	270	53	415
NUDCD1	ACLY	experiments	619	0	0	0	60	619	0	0	0	0	0	626
NUP107	ACLY	experiments	192	0	0	0	73	192	0	0	0	0	0	218
NUP210L	ACLY	experiments	228	0	0	0	0	228	0	0	0	0	0	227
NUPR1	ACLY	experiments	292	0	0	0	0	292	0	0	0	63	42	308
OBSL1	ACLY	experiments	292	0	0	0	0	292	0	0	0	0	50	298
OGDH	ACLY	experiments_transferred	460	0	0	0	62	0	58	0	402	507	313	915
OGDHL	ACLY	experiments_transferred	460	0	0	0	0	0	58	0	402	251	313	868
OPA3	ACLY	experiments	228	0	0	0	0	228	0	0	0	0	0	227
OTUB1	ACLY	experiments	292	0	0	0	44	292	0	0	0	63	42	311
OXCT1	ACLY	database_transferred	152	0	0	0	48	0	0	0	152	322	121	465
OXCT2	ACLY	database_transferred	152	0	0	0	0	0	0	0	152	204	121	367
OXSM	ACLY	experiments_transferred	66	0	0	0	42	0	66	0	0	290	313	524
PAGE4	ACLY	experiments	292	0	0	0	0	292	0	0	0	0	0	292
PAICS	ACLY	experiments_transferred	85	0	0	0	124	0	85	0	0	125	51	297
PAK6	ACLY	experiments	189	0	0	0	0	128	61	0	0	0	47	151
PARK7	ACLY	experiments_transferred	114	0	0	0	49	0	114	0	0	125	70	222
PC	ACLY	database	900	0	0	0	0	0	0	900	0	629	349	974
PCK1	ACLY	database	900	0	0	0	0	0	0	900	0	507	226	959
PCK2	ACLY	database	900	0	0	0	44	0	0	900	0	479	226	957
PDHA1	ACLY	experiments_transferred	249	0	0	0	60	0	86	0	163	447	160	624
PDHA2	ACLY	experiments_transferred	249	0	0	0	0	0	86	0	163	202	160	447
PDHB	ACLY	experiments_transferred	246	0	0	0	109	0	70	0	176	447	240	690
PDHX	ACLY	experiments_transferred	451	0	0	0	62	0	99	0	352	202	278	830
PECR	ACLY	experiments_transferred	45	0	0	0	56	0	45	0	0	217	115	319
PGM1	ACLY	experiments_transferred	79	0	0	0	56	0	79	0	0	158	215	415
PGM5	ACLY	experiments_transferred	79	0	0	0	0	0	79	0	0	0	215	323
PGR	ACLY	experiments	62	0	0	0	0	62	0	0	0	125	52	153
PHLPP1	ACLY	experiments	166	0	0	0	0	166	0	0	0	59	0	181
PIH1D1	ACLY	experiments	215	0	0	0	49	215	0	0	0	0	0	221
PIM3	ACLY	experiments	133	0	0	0	0	133	0	0	0	0	80	168
PINK1	ACLY	experiments	79	0	0	0	0	79	0	0	0	149	0	182
PIR	ACLY	experiments_transferred	181	0	0	0	50	0	66	0	115	66	102	221
PLEKHA4	ACLY	experiments	292	0	0	0	0	292	0	0	0	0	41	292
PLEKHA7	ACLY	experiments	292	0	0	0	0	292	0	0	0	0	41	292
PLK1	ACLY	experiments	128	0	0	0	68	128	0	0	0	63	0	184
PMPCA	ACLY	experiments_transferred	61	0	0	0	49	0	61	0	0	61	91	192
PMPCB	ACLY	experiments_transferred	61	0	0	0	49	0	61	0	0	0	91	175
PPP1CA	ACLY	experiments	209	0	0	0	83	163	46	0	0	0	0	204
PPP1R32	ACLY	database_transferred	151	0	0	0	0	0	0	0	151	0	133	248
PPP2R1A	ACLY	experiments	311	0	0	0	108	311	0	0	0	381	0	586
PPP2R2A	ACLY	experiments	330	0	0	0	55	330	0	0	0	58	50	366
PPP2R2B	ACLY	experiments	232	0	0	0	0	232	0	0	0	0	50	250
PPP2R2C	ACLY	experiments	330	0	0	0	0	330	0	0	0	0	0	330
PPP2R2D	ACLY	experiments	232	0	0	0	42	232	0	0	0	0	0	232
PPP6C	ACLY	experiments	290	0	0	0	49	219	71	0	0	0	0	250
PPY	ACLY	experiments_transferred	65	0	0	0	0	0	65	0	0	656	105	686
PRKAB1	ACLY	experiments	48	0	0	0	49	48	0	0	0	279	0	319
PRKAG1	ACLY	database_transferred	151	0	0	0	67	0	0	0	151	185	182	408
PRKAG2	ACLY	database_transferred	151	0	0	0	0	0	0	0	151	105	182	332
PRKAG3	ACLY	database_transferred	151	0	0	0	0	0	0	0	151	73	182	308
PRKCZ	ACLY	experiments	127	0	0	0	0	127	0	0	0	91	0	172
PRKD1	ACLY	experiments	137	0	0	0	0	137	0	0	0	69	0	162
PRKN	ACLY	experiments	165	0	0	0	0	165	0	0	0	116	0	230
PRMT1	ACLY	experiments	285	0	0	0	62	219	66	0	0	82	76	323
PRPF19	ACLY	experiments	191	0	0	0	67	191	0	0	0	0	0	212
PRPS1	ACLY	experiments_transferred	219	0	0	0	75	0	86	0	133	252	187	498
PRPS1L1	ACLY	experiments_transferred	219	0	0	0	0	0	86	0	133	247	187	476
PRPS2	ACLY	experiments_transferred	219	0	0	0	59	0	86	0	133	247	187	486
PRPSAP1	ACLY	experiments_transferred	219	0	0	0	81	0	86	0	133	0	160	340
PRPSAP2	ACLY	experiments_transferred	219	0	0	0	63	0	86	0	133	0	160	327
PSCA	ACLY	experiments_transferred	181	0	0	0	0	0	66	0	115	0	102	192
PSMA1	ACLY	experiments_transferred	91	0	0	0	72	0	91	0	0	111	96	242
PSMA3	ACLY	experiments_transferred	91	0	0	0	44	0	91	0	0	68	96	181
PSMA4	ACLY	experiments_transferred	91	0	0	0	49	0	91	0	0	85	131	232
PSMA5	ACLY	experiments_transferred	91	0	0	0	61	0	91	0	0	91	96	216
PSMA6	ACLY	experiments_transferred	91	0	0	0	45	0	91	0	0	107	117	235
PSMA7	ACLY	experiments_transferred	91	0	0	0	67	0	91	0	0	69	96	202
PSMA8	ACLY	experiments_transferred	91	0	0	0	0	0	91	0	0	0	96	155
PSMB1	ACLY	experiments_transferred	114	0	0	0	49	0	114	0	0	70	96	208
PSMB10	ACLY	experiments_transferred	91	0	0	0	42	0	91	0	0	71	96	182
PSMB11	ACLY	experiments_transferred	91	0	0	0	0	0	91	0	0	0	96	155
PSMB2	ACLY	experiments_transferred	91	0	0	0	60	0	91	0	0	0	96	172
PSMB3	ACLY	experiments_transferred	91	0	0	0	75	0	91	0	0	69	96	209
PSMB5	ACLY	experiments_transferred	91	0	0	0	73	0	91	0	0	0	96	183
PSMB7	ACLY	experiments_transferred	91	0	0	0	59	0	91	0	0	50	96	179
PSMB8	ACLY	experiments_transferred	91	0	0	0	44	0	91	0	0	0	96	158
PSMC1	ACLY	experiments_transferred	91	0	0	0	55	0	91	0	0	0	131	201
PSMC2	ACLY	experiments_transferred	60	0	0	0	57	0	60	0	0	0	131	175
PSMC5	ACLY	experiments_transferred	60	0	0	0	62	0	60	0	0	0	131	179
PSMD7	ACLY	experiments_transferred	71	0	0	0	59	0	71	0	0	57	116	196
PWWP3A	ACLY	experiments_transferred	75	0	0	0	0	0	75	0	0	0	0	268
PWWP3B	ACLY	experiments_transferred	75	0	0	0	0	0	75	0	0	0	0	268
PYGB	ACLY	experiments	192	0	0	0	60	192	0	0	0	269	102	475
PYROXD2	ACLY	database_transferred	152	0	0	0	0	0	0	0	152	0	136	289
QDPR	ACLY	experiments_transferred	45	0	0	0	48	0	45	0	0	72	102	174
QRICH1	ACLY	database_transferred	178	0	0	0	49	0	0	0	178	0	144	319
RBM39	ACLY	experiments	292	0	0	0	49	292	0	0	0	0	69	318
RDH11	ACLY	experiments_transferred	45	0	0	0	82	0	45	0	0	125	102	271
RDH12	ACLY	experiments_transferred	45	0	0	0	0	0	45	0	0	56	102	153
RDH13	ACLY	experiments_transferred	45	0	0	0	42	0	45	0	0	63	102	160
RECQL4	ACLY	experiments	292	0	0	0	66	292	0	0	0	0	51	318
REN	ACLY	experiments_transferred	45	0	0	0	0	0	45	0	0	90	174	219
RETSAT	ACLY	database_transferred	152	0	0	0	64	0	0	0	152	122	136	364
RHEB	ACLY	experiments_transferred	45	0	0	0	53	0	45	0	0	249	0	261
RHOA	ACLY	experiments_transferred	45	0	0	0	72	0	45	0	0	149	0	179
RIMKLB	ACLY	database	800	0	0	0	0	0	0	800	0	91	49	812
RNF123	ACLY	experiments	292	0	0	0	49	292	0	0	0	0	0	297
RNF125	ACLY	experiments_transferred	346	0	0	0	0	0	71	0	275	0	154	553
RNF138	ACLY	experiments_transferred	346	0	0	0	0	0	71	0	275	0	154	553
RPE	ACLY	experiments	225	0	0	0	60	225	0	0	0	242	224	524
RPS27A	ACLY	experiments_transferred	54	0	0	0	42	0	54	0	0	107	98	172
RPS3	ACLY	experiments	292	0	0	0	62	292	0	0	0	125	204	530
RPS5	ACLY	experiments_transferred	63	0	0	0	60	0	63	0	0	56	108	239
RUVBL1	ACLY	experiments_transferred	92	0	0	0	84	0	92	0	0	87	0	174
RYBP	ACLY	experiments	292	0	0	0	0	292	0	0	0	0	0	292
SAR1B	ACLY	experiments	190	0	0	0	44	190	0	0	0	0	65	239
SDHA	ACLY	experiments	942	0	0	0	67	219	50	0	673	371	351	964
SDHAF2	ACLY	database_transferred	151	0	0	0	0	0	0	0	151	130	133	318
SDHB	ACLY	experiments	964	0	0	0	48	225	66	0	673	293	333	953
SDHC	ACLY	database_transferred	673	0	0	0	64	0	0	0	673	228	315	950
SDHD	ACLY	database_transferred	216	0	0	0	0	0	0	0	216	245	184	513
SEC16A	ACLY	experiments	292	0	0	0	66	292	0	0	0	0	0	310
SETD3	ACLY	experiments_transferred	75	0	0	0	49	0	75	0	0	0	102	225
SETD4	ACLY	experiments_transferred	75	0	0	0	0	0	75	0	0	0	102	218
SHC1	ACLY	experiments	204	0	0	0	74	204	0	0	0	97	0	295
SHPK	ACLY	experiments_transferred	60	0	0	0	42	0	60	0	0	200	131	301
SIRT2	ACLY	experiments	292	0	0	0	0	292	0	0	0	612	102	731
SLC12A1	ACLY	experiments_transferred	180	0	0	0	0	0	65	0	115	0	102	192
SLC12A2	ACLY	experiments_transferred	180	0	0	0	42	0	65	0	115	0	102	192
SLC12A3	ACLY	experiments_transferred	180	0	0	0	0	0	65	0	115	0	102	192
SLC12A4	ACLY	experiments_transferred	180	0	0	0	42	0	65	0	115	0	102	192
SLC12A5	ACLY	experiments_transferred	180	0	0	0	0	0	65	0	115	0	102	192
SLC12A6	ACLY	experiments_transferred	180	0	0	0	0	0	65	0	115	0	102	192
SLC12A7	ACLY	experiments_transferred	180	0	0	0	49	0	65	0	115	60	102	214
SLC12A8	ACLY	experiments_transferred	180	0	0	0	0	0	65	0	115	0	102	192
SLC12A9	ACLY	experiments_transferred	180	0	0	0	44	0	65	0	115	0	102	194
SLC16A11	ACLY	experiments	292	0	0	0	0	292	0	0	0	0	54	301
SLC25A1	ACLY	experiments_transferred	88	0	0	0	109	0	88	0	0	669	347	832
SLC2A12	ACLY	experiments_transferred	45	0	0	0	0	0	45	0	0	148	71	178
SLC2A8	ACLY	experiments_transferred	45	0	0	0	0	0	45	0	0	119	71	150
SLC7A1	ACLY	experiments_transferred	181	0	0	0	67	0	66	0	115	145	102	299
SLC7A10	ACLY	experiments_transferred	180	0	0	0	0	0	65	0	115	0	102	192
SLC7A11	ACLY	experiments_transferred	180	0	0	0	0	0	65	0	115	233	102	353
SLC7A13	ACLY	experiments_transferred	180	0	0	0	0	0	65	0	115	0	102	192
SLC7A14	ACLY	experiments_transferred	181	0	0	0	0	0	66	0	115	0	102	192
SLC7A2	ACLY	experiments_transferred	181	0	0	0	0	0	66	0	115	0	102	192
SLC7A3	ACLY	experiments_transferred	181	0	0	0	0	0	66	0	115	55	102	204
SLC7A4	ACLY	experiments_transferred	181	0	0	0	0	0	66	0	115	0	102	192
SLC7A5	ACLY	experiments_transferred	180	0	0	0	61	0	65	0	115	300	102	422
SLC7A6	ACLY	experiments_transferred	180	0	0	0	55	0	65	0	115	0	102	203
SLC7A7	ACLY	experiments_transferred	180	0	0	0	42	0	65	0	115	0	102	192
SLC7A8	ACLY	experiments_transferred	180	0	0	0	0	0	65	0	115	77	102	222
SLC7A9	ACLY	experiments_transferred	180	0	0	0	0	0	65	0	115	65	102	212
SMIM24	ACLY	experiments_transferred	69	0	0	0	0	0	69	0	0	0	116	198
SOD2	ACLY	experiments_transferred	57	0	0	0	0	0	57	0	0	216	166	400
SOD2-2	ACLY	experiments_transferred	57	0	0	0	0	0	57	0	0	214	166	398
SQOR	ACLY	experiments_transferred	52	0	0	0	0	0	52	0	0	290	0	334
SQSTM1	ACLY	experiments	162	0	0	0	42	91	71	0	0	125	0	197
SRRT	ACLY	experiments	271	0	0	0	62	213	58	0	0	0	102	291
SRSF1	ACLY	experiments_transferred	76	0	0	0	151	0	76	0	0	81	0	216
SRSF5	ACLY	experiments_transferred	76	0	0	0	49	0	76	0	0	386	0	449
SRSF9	ACLY	experiments_transferred	76	0	0	0	127	0	76	0	0	0	0	158
STAU1	ACLY	experiments	292	0	0	0	67	292	0	0	0	0	0	311
STIP1	ACLY	experiments	180	0	0	0	78	180	0	0	0	69	166	334
STT3A	ACLY	experiments	192	0	0	0	109	192	0	0	0	0	53	258
SUCLG1	ACLY	experiments_transferred	1452	0	0	0	42	0	779	0	673	150	310	991
SUGCT	ACLY	experiments_transferred	256	0	0	0	0	0	68	0	188	0	80	255
SYVN1	ACLY	experiments	346	0	0	0	47	292	54	0	0	55	72	338
TAGLN	ACLY	experiments	292	0	0	0	42	292	0	0	0	0	114	356
TARDBP	ACLY	experiments_transferred	69	0	0	0	60	0	69	0	0	73	80	153
TERF1	ACLY	experiments	292	0	0	0	49	292	0	0	0	56	91	344
TERF2	ACLY	experiments	292	0	0	0	44	292	0	0	0	0	91	331
TEX101	ACLY	experiments	292	0	0	0	0	292	0	0	0	0	0	292
TFAP2C	ACLY	experiments	230	0	0	0	0	230	0	0	0	0	0	229
